weight logl rho_DM_0 r_s rho_b0 r_b Sigma_0 R_d
1.924237078821548546e-04 -3.027522916004518834e+02 4.983739982796485536e+06 2.193924426181707332e+01 5.037954586498507812e+12 3.962755246586641134e-02 4.996063726143659665e+02 3.828474916896054125e+00
1.919471956961478010e-04 -3.027522710411467415e+02 4.929739654255569912e+06 2.260390373054710267e+01 5.100161496755592773e+12 3.899129554970735129e-02 4.998085048550752276e+02 3.768815100900562598e+00
1.918796366483329263e-04 -3.027501230699410826e+02 4.979716056062316522e+06 2.253978372731158686e+01 5.088486607223359375e+12 3.933945777584589576e-02 4.999397612226358660e+02 3.775921399360349540e+00
1.915063140135458573e-04 -3.027495705735057641e+02 4.968046331750164740e+06 2.214497664684551381e+01 5.028928759041289062e+12 3.966682774187164223e-02 4.998883217776064498e+02 3.828912601294548246e+00
1.910499959240058280e-04 -3.027494562003748229e+02 4.969091777136882767e+06 2.285380607338218439e+01 5.024656233351255859e+12 3.910371183314626659e-02 4.991580691913327996e+02 3.742673836564660572e+00
1.906387614211821270e-04 -3.027491110171150694e+02 4.904280415231268853e+06 2.235342187095361410e+01 5.050399334404142578e+12 3.927321558851140648e-02 4.998626892419069918e+02 3.799966468697590471e+00
1.911597562554273036e-04 -3.027438818543053571e+02 4.911223574543088675e+06 2.265674853013301870e+01 5.075372580078835938e+12 3.908979401069469922e-02 4.999324980690651614e+02 3.786063906641572885e+00
1.907348179039688302e-04 -3.027436072775273033e+02 4.984531611483867280e+06 2.273443175320204546e+01 5.004123366627377930e+12 3.902386065017937611e-02 4.996260267025668895e+02 3.669975594913007289e+00
1.906378556413819501e-04 -3.027416157684151017e+02 4.969434973022945225e+06 2.264108017741516221e+01 5.102588559268081055e+12 3.881727482697267667e-02 4.998481115659222382e+02 3.720693982473675110e+00
1.902514231480296959e-04 -3.027411448758090842e+02 4.976136056187091395e+06 2.214050626789529019e+01 5.083076675901603516e+12 3.924289334350128389e-02 4.998183259043565840e+02 3.727937152612126326e+00
1.908335654335127087e-04 -3.027355896899280197e+02 4.989506631791800261e+06 2.204235822893411623e+01 5.013549620208151367e+12 3.912175525705163109e-02 4.987411003781422210e+02 3.920190171047213124e+00
1.906160285889206248e-04 -3.027342302698189656e+02 4.973447801945488900e+06 2.216165400088952708e+01 5.029425679329895508e+12 3.947286508460889909e-02 4.990122393169495467e+02 3.739912772122150564e+00
1.903034929484956729e-04 -3.027333712238414023e+02 4.963836846983174793e+06 2.208320589251072974e+01 5.022964173963866211e+12 3.959608231670355000e-02 4.996444347893190638e+02 3.879618521399107678e+00
1.900151434423741651e-04 -3.027323875816203440e+02 4.998961923438016325e+06 2.221966901324110211e+01 5.157405611291994141e+12 3.901775038535384987e-02 4.992788868163908660e+02 3.749483989461294797e+00
1.895684921167681107e-04 -3.027322409577403732e+02 4.937412733448428102e+06 2.224645873995287104e+01 5.024295656315059570e+12 3.934105146191341218e-02 4.994876230752405490e+02 3.905200163900402810e+00
1.892562504106280296e-04 -3.027313894338919908e+02 4.958623853963771835e+06 2.260065967846611557e+01 5.037937704741075195e+12 3.946949071048983654e-02 4.995890302149110767e+02 3.772096987051080763e+00
1.891536053667443459e-04 -3.027294319411487891e+02 4.990602767530814745e+06 2.185076015057066101e+01 5.103192700234716797e+12 3.897842300920225517e-02 4.998819977025732442e+02 3.928051678333782437e+00
1.889254274871602789e-04 -3.027281389792940445e+02 4.976126432570992038e+06 2.212716688558297307e+01 5.109308144622441406e+12 3.894534910097692537e-02 4.998615439960838671e+02 3.775101544834973843e+00
1.885368997037216248e-04 -3.027276976108059330e+02 4.975746554073423147e+06 2.193539691334850517e+01 5.012625320211554688e+12 3.913997402620589955e-02 4.993435357986745089e+02 3.919948918075210287e+00
1.883885277613317607e-04 -3.027259848856313624e+02 4.957801421344347298e+06 2.271544101661651638e+01 5.011627453111035156e+12 3.937741387553521377e-02 4.990215418181887230e+02 3.681034261923747497e+00
1.879945840505325766e-04 -3.027255781987598766e+02 4.932692244171596132e+06 2.207882780751594254e+01 5.062988138398271484e+12 3.923843329233540206e-02 4.999041228216815398e+02 3.840453641742641366e+00
1.875417561374384686e-04 -3.027254898329167077e+02 4.980937066935893148e+06 2.223249427595818162e+01 5.006266131075062500e+12 3.939501237716617338e-02 4.978237051198078120e+02 3.767722281902493808e+00
1.874882620780591832e-04 -3.027232751117325051e+02 4.994139410483364947e+06 2.276294733006081827e+01 5.078330827285387695e+12 3.873682769722980312e-02 4.999075026921668723e+02 3.757119712485691210e+00
1.874740414073142918e-04 -3.027208509629347191e+02 4.989351079391913489e+06 2.228999903286270268e+01 5.222379491249456055e+12 3.861854353469024864e-02 4.999163220191812229e+02 3.828361533876680767e+00
1.870111729990881475e-04 -3.027208229892050895e+02 4.987390449560562149e+06 2.281414903907780101e+01 5.049759088212884766e+12 3.883437666147782075e-02 4.998655511825132294e+02 3.715526884327328805e+00
1.866460483745593783e-04 -3.027202773191088454e+02 4.948590474404474720e+06 2.249670287569907146e+01 5.008970827339340820e+12 3.908381234295926765e-02 4.991709453070616860e+02 3.858177671149550569e+00
1.862142988230625702e-04 -3.027200931982185921e+02 4.981724190975499339e+06 2.200868513765724543e+01 5.073426738905063477e+12 3.911412140468847193e-02 4.999114064957481105e+02 3.766270839174567175e+00
1.857695762930682416e-04 -3.027199842843469355e+02 4.965418609570182860e+06 2.201707205512787269e+01 5.030436396739505859e+12 3.914236748520254910e-02 4.995929064680056513e+02 3.939612720536576074e+00
1.855746291871952466e-04 -3.027185342381143300e+02 4.982807529108472168e+06 2.216031673273467817e+01 5.003813482068941406e+12 3.921571800336372260e-02 4.980130207173766053e+02 3.876108791166474443e+00
1.851658342349367392e-04 -3.027182395281124059e+02 4.940731002850302495e+06 2.229290178657596044e+01 5.064920097428888672e+12 3.940539352842443305e-02 4.999155358889821628e+02 3.841709583674304707e+00
1.847046497136123637e-04 -3.027182332916341920e+02 4.960498052503824234e+06 2.248574177312579536e+01 5.074403673324811523e+12 3.914095153649321118e-02 4.989389168766122111e+02 3.817766101785517563e+00
1.843634778912566744e-04 -3.027175821205848365e+02 4.977237402539569885e+06 2.236352461038405437e+01 5.148057972062872070e+12 3.877587375750141119e-02 4.995128953663523248e+02 3.785982831081123656e+00
1.839099758098218388e-04 -3.027175449769547981e+02 4.931572721892724745e+06 2.267435127765649128e+01 5.018879866708611328e+12 3.916279445051423780e-02 4.991753680434983949e+02 3.749124527276912922e+00
1.837439111196874472e-04 -3.027159483521526795e+02 4.944661036383371800e+06 2.269439678481315781e+01 5.028492650024160156e+12 3.942592496627705251e-02 4.996807020086320108e+02 3.681318865089315384e+00
1.833155935158470946e-04 -3.027157821306972210e+02 4.958013282965466380e+06 2.241464340578404446e+01 5.046830407545209961e+12 3.907024528380103473e-02 4.990797455594412781e+02 3.759272871600283228e+00
1.835213119960158216e-04 -3.027121605505146249e+02 4.954848410844931379e+06 2.253217796426648079e+01 5.071620811667321289e+12 3.898957123655451967e-02 4.996658811616158573e+02 3.723787916712861357e+00
1.833893013289786711e-04 -3.027103801299867882e+02 4.969444094157395884e+06 2.210607614303531676e+01 5.013872214000551758e+12 3.939385705506285446e-02 4.981771227226025189e+02 3.854874075154977486e+00
1.831318832789624823e-04 -3.027092847859966014e+02 4.989312358278766274e+06 2.247144817673017769e+01 5.008141049792010742e+12 3.927845076107391170e-02 4.986274687140012247e+02 3.872625003871203120e+00
1.830104631375789311e-04 -3.027074480261108533e+02 4.967608000803173520e+06 2.213017778135381519e+01 5.125887042361170898e+12 3.909230345542636514e-02 4.998867757726899868e+02 3.774142274648073947e+00
1.825564942947938759e-04 -3.027074316700338841e+02 4.953054655354420654e+06 2.262274553788896725e+01 5.039447543658459961e+12 3.940339890459398225e-02 4.993052292197849624e+02 3.767233385170305926e+00
1.827074936045377477e-04 -3.027041048744923160e+02 4.998379900703440420e+06 2.195948952543341193e+01 5.072363353917437500e+12 3.903931880521618880e-02 4.988056249815868455e+02 3.873077200498411532e+00
1.823053104756175566e-04 -3.027038085412523856e+02 4.952698813395105302e+06 2.254388359589945523e+01 5.006830102242660156e+12 3.897067885781151791e-02 4.995454922992412321e+02 3.806167653134481021e+00
1.820309346809677862e-04 -3.027028147095250574e+02 4.959196820167738944e+06 2.244037840495950320e+01 5.135831957806514648e+12 3.888290910611431894e-02 4.995785301137710803e+02 3.812947368452829000e+00
1.815774576427207703e-04 -3.027028090263941635e+02 4.971905019748893566e+06 2.273746118841653896e+01 5.053462139946273438e+12 3.903019200201592737e-02 4.990832706160836665e+02 3.768463213948054946e+00
1.816726802939186284e-04 -3.026997847449503638e+02 4.993272685234238394e+06 2.290747294600547690e+01 5.002779418973624023e+12 3.944580193195310752e-02 4.999231441362196620e+02 3.616872951971280337e+00
1.812617471415817281e-04 -3.026995492494827431e+02 4.992711640847260132e+06 2.242146287845527297e+01 5.127628626511531250e+12 3.891622906270724574e-02 4.988662788810320308e+02 3.750510499511983564e+00
1.809984993835139018e-04 -3.026985026124003184e+02 4.988601999374737963e+06 2.240873040944007499e+01 5.002896049598061523e+12 3.908167761492196274e-02 4.986430308811927716e+02 3.880353553186608018e+00
1.805853495408267365e-04 -3.026982878362769611e+02 4.993818498423093930e+06 2.224228444634543678e+01 5.021127063025988281e+12 3.922780000520136034e-02 4.977219774800293521e+02 3.863139464729786532e+00
1.803293443873445027e-04 -3.026972064828476050e+02 4.979753964659592137e+06 2.279406036693721660e+01 5.033417308130562500e+12 3.910269679842946072e-02 4.995991585705988882e+02 3.801489038226373740e+00
1.801894441691883871e-04 -3.026954825878918882e+02 4.998183131348939613e+06 2.179821805776869326e+01 5.066758024504190430e+12 3.921211897310110384e-02 4.993003985872192629e+02 3.841954866873854346e+00
1.800995385890956021e-04 -3.026934816627249347e+02 4.973620050615917891e+06 2.226743612704199293e+01 5.020602578429123047e+12 3.941311619367266622e-02 4.986503117514567975e+02 3.729477523493601065e+00
1.797658648025361391e-04 -3.026928360998508083e+02 4.986238782796844840e+06 2.194724768011500515e+01 5.025451905274245117e+12 3.936915409056037513e-02 4.984576120941852082e+02 3.896045468990249283e+00
1.797422044804961082e-04 -3.026904677259482241e+02 4.993252572133054025e+06 2.225480152831509528e+01 5.033828748114808594e+12 3.963455296758008201e-02 4.998412719627846172e+02 3.690266966447247388e+00
1.793067744274731386e-04 -3.026903931903949569e+02 4.979236741511652246e+06 2.258650805442647425e+01 5.021437997806765625e+12 3.907203578657225673e-02 4.985453553539943528e+02 3.739998955795952096e+00
1.788669395072748931e-04 -3.026903491782252900e+02 4.975674269521104172e+06 2.260546355032624533e+01 5.043428029162480469e+12 3.904178722866822465e-02 4.988244485024794130e+02 3.815506556790825954e+00
1.786576107303619880e-04 -3.026890201680255359e+02 4.990864019922614098e+06 2.249704806256598033e+01 5.012267252937217773e+12 3.938626758585970361e-02 4.980805524289057757e+02 3.697245864644051583e+00
1.783705957455691295e-04 -3.026881279684257038e+02 4.994100855027018115e+06 2.224302975868097576e+01 5.085785560389689453e+12 3.892157115340878770e-02 4.987819983963856885e+02 3.795127945283104154e+00
1.779753437588816873e-04 -3.026878463304439606e+02 4.976572911661651917e+06 2.243624900892401897e+01 5.023317147715842773e+12 3.937057175105039553e-02 4.987971603879616964e+02 3.854504393999223844e+00
1.783809296527273951e-04 -3.026830700350663506e+02 4.977487609462503344e+06 2.253249801025650356e+01 5.029442691090777344e+12 3.885224789643541149e-02 4.997691019793215332e+02 3.840954080483450106e+00
1.789225420204960102e-04 -3.026775383668876884e+02 4.978502644640594721e+06 2.246896891660972528e+01 5.016172412732253906e+12 3.886976868847764194e-02 4.996727648641069663e+02 3.830767565430964972e+00
1.784782446453068961e-04 -3.026775246378788893e+02 4.977410901851347648e+06 2.244683641103328853e+01 5.040023848204656250e+12 3.937719075090918841e-02 4.983834775810208839e+02 3.740012605466162654e+00
1.781322993957956257e-04 -3.026769648236855801e+02 4.948409984622330405e+06 2.261952336558158194e+01 5.024816240585620117e+12 3.936918254469704698e-02 4.988872383671788384e+02 3.728931538135928481e+00
1.779277948157310593e-04 -3.026756135320405292e+02 4.999244058237475343e+06 2.219354754460745127e+01 5.024259076515830078e+12 3.932845083674288422e-02 4.988856397606500082e+02 3.920351729753225101e+00
1.779297610625993451e-04 -3.026731024812881401e+02 4.987144144397955388e+06 2.288862425916753196e+01 5.082002552636609375e+12 3.895405499258404458e-02 4.999190815325508197e+02 3.678874402856060044e+00
1.775381609268199723e-04 -3.026728057759877402e+02 4.915744544560517184e+06 2.248511819955952262e+01 5.026590754541198242e+12 3.928269856309690028e-02 4.993810385123159676e+02 3.839259311404752850e+00
1.772946528385240038e-04 -3.026716782991427408e+02 4.975834052041035146e+06 2.223965618499905617e+01 5.121167596078507812e+12 3.895687848244444584e-02 4.992827467694957022e+02 3.786722635133595638e+00
1.771694073751747150e-04 -3.026698849742763855e+02 4.935862845365506597e+06 2.255953629202296895e+01 5.060301548195486328e+12 3.903833226747353141e-02 4.996340043048707003e+02 3.752370510574004836e+00
1.767292756336290207e-04 -3.026698723074572968e+02 4.978645664958749898e+06 2.226757969946142879e+01 5.041811277335827148e+12 3.946854145430194610e-02 4.985659101790234331e+02 3.789610836902881363e+00
1.763428031670248174e-04 -3.026695615070239569e+02 4.985808451056985185e+06 2.178255813108793859e+01 5.042365901476400391e+12 3.950206788958399162e-02 4.998928387999783922e+02 3.817135218613832759e+00
1.759365848024504065e-04 -3.026693677364457926e+02 4.936114399373345077e+06 2.242918107527061267e+01 5.018252206798488281e+12 3.931553393278803404e-02 4.986882230338360955e+02 3.794616131451669538e+00
1.755107147765631924e-04 -3.026692912590327751e+02 4.997967763383164071e+06 2.252651115024181649e+01 5.048538509360111328e+12 3.922412057707783117e-02 4.995922215532834230e+02 3.636351401150369700e+00
1.753240300067603454e-04 -3.026678554910690764e+02 4.934889329435957596e+06 2.261967175335843194e+01 5.021615587276178711e+12 3.912389740185476250e-02 4.997678126561999079e+02 3.713862960091107723e+00
1.750499917004780953e-04 -3.026669197529445796e+02 4.997818677767665125e+06 2.188041781307523692e+01 5.058274340617144531e+12 3.908362623360035065e-02 4.997589184870782333e+02 3.965250289370305659e+00
1.746627658464123178e-04 -3.026666342904698013e+02 4.911895361685723066e+06 2.257517466175751508e+01 5.030505935321322266e+12 3.923778741314943447e-02 4.996409353417419084e+02 3.747793989227814926e+00
1.746549290046494382e-04 -3.026641791598931377e+02 4.989819579601215199e+06 2.204278955631288994e+01 5.042034127321241211e+12 3.917147055047282694e-02 4.986303277386276704e+02 3.908901598239278741e+00
1.743289084708237575e-04 -3.026635475594787863e+02 4.967042416226398200e+06 2.190423262975709662e+01 5.007607896412748047e+12 3.946918512754211267e-02 4.990576152773028866e+02 3.907763315782588620e+00
1.740178030639316219e-04 -3.026628337424930351e+02 4.985141298180028796e+06 2.261409775063149397e+01 5.035639732772662109e+12 3.913646149616480802e-02 4.991232794314078660e+02 3.839555585695764162e+00
1.737603034155176895e-04 -3.026618145700130071e+02 4.961099427050899714e+06 2.213527056418502781e+01 5.078986161888174805e+12 3.913295796258187131e-02 4.992869717543528054e+02 3.814984360294408461e+00
1.739216792731287974e-04 -3.026583862741723578e+02 4.944744559802256525e+06 2.269280664266493019e+01 5.039161478711037109e+12 3.909732678341033135e-02 4.993868443008498161e+02 3.726400714762610811e+00
1.736560187485175011e-04 -3.026574149141159182e+02 4.997920219104519114e+06 2.228809481098419454e+01 5.050955871140579102e+12 3.941873694002552553e-02 4.994721717758280874e+02 3.673640642959342895e+00
1.732613636331349627e-04 -3.026571901260578557e+02 4.981466424688648432e+06 2.208240987867334937e+01 5.067822648411419922e+12 3.905735400979620103e-02 4.989044800518176999e+02 3.841691989889890468e+00
1.729051724411372960e-04 -3.026567480448950960e+02 4.973330687605551444e+06 2.250438114346844287e+01 5.039680110172855469e+12 3.939117965253034065e-02 4.990353624053020098e+02 3.693197372260638822e+00
1.724778054395859127e-04 -3.026567227888577918e+02 4.984992278841141611e+06 2.271441546881840878e+01 5.072978449537894531e+12 3.892898333639671637e-02 4.999683883323822897e+02 3.663785081298677859e+00
1.720982772328337809e-04 -3.026564256600337899e+02 4.921324134147524834e+06 2.226355860514190965e+01 5.054593214543771484e+12 3.922339765632840841e-02 4.998076025703797995e+02 3.872117468030976450e+00
1.718181763676414255e-04 -3.026555545494003354e+02 4.999756317958755419e+06 2.230763890902175461e+01 5.080886117670245117e+12 3.929524157168830939e-02 4.994157760194516413e+02 3.683109020490204610e+00
1.714066311665299346e-04 -3.026554526592648244e+02 4.949275368001401424e+06 2.251994127680757884e+01 5.130227049340904297e+12 3.902580456908734396e-02 4.999002878160658270e+02 3.746531608242440914e+00
1.718305099608182700e-04 -3.026504827691568948e+02 4.972138524837494828e+06 2.197570163885287897e+01 5.015364629432973633e+12 3.949908053280785231e-02 4.999887656769458317e+02 3.948138066585222372e+00
1.714731063747141889e-04 -3.026500649127651741e+02 4.932787399482078850e+06 2.277871895989088102e+01 5.044324487798824219e+12 3.899192602686733788e-02 4.999411033526787946e+02 3.769637450842182602e+00
1.718537186151957742e-04 -3.026453477111444386e+02 4.970674776215726510e+06 2.205655362311602730e+01 5.011155633713331055e+12 3.944344441426692049e-02 4.983837037727703319e+02 3.866602358527367667e+00
1.716114070114086875e-04 -3.026442586936629482e+02 4.946237918491061777e+06 2.236127570114579299e+01 5.010413554756346680e+12 3.920043142538789938e-02 4.988635713716003579e+02 3.866513651079656277e+00
1.711949813046681132e-04 -3.026441882044641716e+02 4.995254445799387991e+06 2.234146589978074360e+01 5.144913012579304688e+12 3.919653576555526264e-02 4.998487806427313558e+02 3.749618749696431053e+00
1.708105518537460764e-04 -3.026439362944835239e+02 4.956239835917731747e+06 2.241213135142393043e+01 5.120196882000240234e+12 3.885788075853957579e-02 4.999143559290835697e+02 3.767469725017305926e+00
1.704890953719941972e-04 -3.026433200150171956e+02 4.955354100054297596e+06 2.234624324242069804e+01 5.007371123933008789e+12 3.919849730360410595e-02 4.986704054256259724e+02 3.867823882309014749e+00
1.704844955105397342e-04 -3.026408469957662533e+02 4.932507976881798357e+06 2.268795241338301238e+01 5.054088039586483398e+12 3.913508310396553169e-02 4.994912744552420349e+02 3.756350319545021854e+00
1.701220726893421572e-04 -3.026404750989316881e+02 4.963609665830894373e+06 2.254567384398678698e+01 5.038714772007628906e+12 3.923691358421258629e-02 4.986834585269629088e+02 3.810810009668720966e+00
1.700137968966300103e-04 -3.026386117609603161e+02 4.965492265706192702e+06 2.206851910679430517e+01 5.123484165852747070e+12 3.893663099838653302e-02 4.999699978759589385e+02 3.884638965772163832e+00
1.697326273806105371e-04 -3.026377669341136993e+02 4.998705324260637164e+06 2.181723005304161234e+01 5.089978678747979492e+12 3.919256005146232180e-02 4.993381880948949174e+02 3.892963274345865976e+00
1.693332979486955820e-04 -3.026376224029869491e+02 4.913459808472486213e+06 2.226865298983378949e+01 5.000661474297978516e+12 3.922484266549212256e-02 4.999549124931895108e+02 3.908285498762768650e+00
1.690394241293077164e-04 -3.026368593863434739e+02 4.979339733783940785e+06 2.216308663275091106e+01 5.035878284116717773e+12 3.932890025798448791e-02 4.991868073138772957e+02 3.730619713383220404e+00
1.687121692042338559e-04 -3.026362972308063490e+02 4.941852278122133575e+06 2.259808836593906634e+01 5.013167866660295898e+12 3.934820018248783025e-02 4.988903346781325467e+02 3.727121736873343139e+00
1.685483029963639741e-04 -3.026347689795541100e+02 4.971469870529709384e+06 2.245669561096953259e+01 5.048931591404043945e+12 3.950122846868088511e-02 4.996641114407648843e+02 3.779544471699385344e+00
1.681947717160192223e-04 -3.026343686896107101e+02 4.956626771403621882e+06 2.241012936775570452e+01 5.024838726118375000e+12 3.929622134759633290e-02 4.983674617806143488e+02 3.813264357884611933e+00
1.681246749153604341e-04 -3.026322855361676147e+02 4.932702178116610274e+06 2.220499631212042857e+01 5.028450071115733398e+12 3.947706806281748443e-02 4.994416111614810347e+02 3.816814456350928975e+00
1.677994362895219769e-04 -3.026317219183242742e+02 4.999297907935800031e+06 2.218386689423502034e+01 5.018956385628612305e+12 3.938245987582554564e-02 4.988591276522337807e+02 3.701718152338588474e+00
1.675654854737516658e-04 -3.026306171200197355e+02 4.986211970539345406e+06 2.265167526601040393e+01 5.105610640033459961e+12 3.882028663743827823e-02 4.994034534584460516e+02 3.749846923961801970e+00
1.672790041781956809e-04 -3.026298282508539614e+02 4.997032326638970524e+06 2.238505366068839919e+01 5.102558782509006836e+12 3.934326161719273879e-02 4.996331052114189788e+02 3.723112636501318296e+00
1.669407662647970272e-04 -3.026293522964597855e+02 4.980991501029117964e+06 2.277572004517208271e+01 5.032004210455014648e+12 3.936576193414435820e-02 4.994974043005742033e+02 3.740437264120769267e+00
1.665501788158982419e-04 -3.026291947146468715e+02 4.911617194101518951e+06 2.223719125208859992e+01 5.019623265206259766e+12 3.934157150722784185e-02 4.996292739374138705e+02 3.835036655761606461e+00
1.666099626918766724e-04 -3.026263358249167936e+02 4.990600300694387406e+06 2.224545370112300802e+01 5.023715584292055664e+12 3.939363917590552044e-02 4.997189616130611967e+02 3.920084944415167971e+00
1.661964907459887331e-04 -3.026263205853795171e+02 4.972464869334679097e+06 2.197633551473307278e+01 5.065090176265728516e+12 3.898896866695052144e-02 4.999195633474340070e+02 3.906133697229506208e+00
1.661167245364093912e-04 -3.026243006518195102e+02 4.959059497157587670e+06 2.237137104633718465e+01 5.014628055360522461e+12 3.932080198477671401e-02 4.982421201429755797e+02 3.784465545115172080e+00
1.657076795589519885e-04 -3.026242660834128628e+02 4.993725006786545739e+06 2.253490794355685267e+01 5.075114158034478516e+12 3.903637435300093272e-02 4.985810987107612959e+02 3.806298772469235203e+00
1.652946155106421223e-04 -3.026242619226797501e+02 4.945277685170846991e+06 2.254310742037273485e+01 5.019187564100648438e+12 3.953413226380229212e-02 4.994383789233008315e+02 3.774946630177973717e+00
1.654017479390897561e-04 -3.026211140024481665e+02 4.982482431298317388e+06 2.260696360214399192e+01 5.023898768896764648e+12 3.937766161957099303e-02 4.983364677864419150e+02 3.735832439394886073e+00
1.651240190725003065e-04 -3.026202945306228003e+02 4.980410077567292377e+06 2.208210029101326910e+01 5.032251537669715820e+12 3.911528607079567399e-02 4.994586907462349359e+02 3.781834686867586726e+00
1.647311350730738659e-04 -3.026201766924916114e+02 4.991760866486867890e+06 2.253068979925548376e+01 5.004334135285084961e+12 3.947523488999693519e-02 4.992724055148159437e+02 3.839213540203812780e+00
1.643288085758961420e-04 -3.026201220019582934e+02 4.986440604833045974e+06 2.181618464025914506e+01 5.060310183800791016e+12 3.948241645029577918e-02 4.999489456003573196e+02 3.832037132766207499e+00
1.642840503730458237e-04 -3.026178944088462686e+02 4.997168830696428195e+06 2.241416522972737368e+01 5.061696751652483398e+12 3.944653534725543753e-02 4.998546934233553998e+02 3.660841005888607391e+00
1.640726025639126088e-04 -3.026166823245103501e+02 4.989413879328582436e+06 2.265000818835724061e+01 5.144903182399213867e+12 3.893037112330284544e-02 4.997082047222095298e+02 3.704361817201788920e+00
1.637817894280603254e-04 -3.026159563633472658e+02 4.949493622444642708e+06 2.205320146721825125e+01 5.034634813337618164e+12 3.930309121722222465e-02 4.996925344180138495e+02 3.800576663009594736e+00
1.635833394538913966e-04 -3.026146687710289029e+02 4.956585719147728756e+06 2.239907699310766276e+01 5.051240233331033203e+12 3.942310629692771101e-02 4.994202221112342386e+02 3.732050058263520320e+00
1.633550506288947233e-04 -3.026135652963010898e+02 4.986083203034799546e+06 2.258722832818705939e+01 5.077586649675511719e+12 3.930781812122569052e-02 4.993320056729134535e+02 3.734948700905754038e+00
1.631554393892204618e-04 -3.026122879906441199e+02 4.990442749889509752e+06 2.233057854923914221e+01 5.029430590681454102e+12 3.952727497010126434e-02 4.990177395716083311e+02 3.827930931979546703e+00
1.628836341103319298e-04 -3.026114553082385328e+02 4.959263461575591937e+06 2.246891107051572334e+01 5.017817684712335938e+12 3.945753116866536347e-02 4.993523273773931805e+02 3.687190374279647909e+00
1.628244591576031317e-04 -3.026093186701236277e+02 4.985812568485981785e+06 2.248395425399079173e+01 5.000555071564580078e+12 3.909514782408904376e-02 4.987068793328884340e+02 3.863097808267826228e+00
1.625622027074663111e-04 -3.026084306385148466e+02 4.988574251636219211e+06 2.215956689342507602e+01 5.172555386982624023e+12 3.890036513841422378e-02 4.995420673079985932e+02 3.812205994729636949e+00
1.621688080394421028e-04 -3.026083535352967715e+02 4.966679221114711836e+06 2.243176326359201767e+01 5.049027389893089844e+12 3.931114398242315650e-02 4.987458090045753920e+02 3.740578292992267517e+00
1.620684715470943886e-04 -3.026064724431267337e+02 4.990177310975248925e+06 2.266390220873469019e+01 5.067213239082958984e+12 3.915813574254026208e-02 4.998826027783526342e+02 3.818038265070553550e+00
1.616717029162911769e-04 -3.026064235990891689e+02 4.926568753285098821e+06 2.229015342667429422e+01 5.066259510671955078e+12 3.925666209042061316e-02 4.997109781685517191e+02 3.828604314431948374e+00
1.614609735585958983e-04 -3.026052278892641425e+02 4.974055719713534229e+06 2.253689796566618497e+01 5.011029300709834961e+12 3.918544357899054337e-02 4.982735716210918326e+02 3.816627441332104631e+00
1.611421073075332169e-04 -3.026047047231743932e+02 4.983677547568303533e+06 2.223513234265637806e+01 5.129033310957962891e+12 3.893027931220353899e-02 4.995380945260022258e+02 3.879559489312153886e+00
1.608234640158514466e-04 -3.026041840863367725e+02 4.997981921475050971e+06 2.239308810095578650e+01 5.051186000138057617e+12 3.926383951954524887e-02 4.978607227441262921e+02 3.777272706802473401e+00
1.605660341743347290e-04 -3.026032860670985656e+02 4.964386775163769722e+06 2.258730180345199301e+01 5.030671818512333008e+12 3.925739108406337691e-02 4.986875862306930571e+02 3.722292259788450686e+00
1.603507638553897151e-04 -3.026021276631294086e+02 4.991850509877460077e+06 2.222452606776560557e+01 5.000305726497090820e+12 3.924278172961561534e-02 4.986583784142217155e+02 3.921836694845733717e+00
1.599973295008784251e-04 -3.026018342284578466e+02 4.933734790424160659e+06 2.235695797846344135e+01 5.052275892190735352e+12 3.916219761219169593e-02 4.993212179108174951e+02 3.817847052315341827e+00
1.598610992325562470e-04 -3.026001860445384750e+02 4.963745149687483907e+06 2.218947959786829927e+01 5.143827329713587891e+12 3.894040450067377118e-02 4.998720410410181216e+02 3.809174820853284515e+00
1.594853558276401208e-04 -3.026000392479159018e+02 4.984896220825411379e+06 2.268910318899506962e+01 5.155898519597175781e+12 3.877631154790384810e-02 4.999012101116821896e+02 3.740430929833059359e+00
1.593784738452836531e-04 -3.025982096405814445e+02 4.998196372440211475e+06 2.270120414681113630e+01 5.013558415999149414e+12 3.906998757769562791e-02 4.986191517175249146e+02 3.789528771967643817e+00
1.591689406262423740e-04 -3.025970251951252408e+02 4.979104383512485772e+06 2.218289190155262958e+01 5.163104532548411133e+12 3.878844251198217130e-02 4.998116225048374304e+02 3.824896297386662258e+00
1.590321420276105972e-04 -3.025953850200253896e+02 4.916159198923564516e+06 2.257605739413106960e+01 5.057902053541598633e+12 3.929811926829345631e-02 4.999020890861536941e+02 3.760124362353775673e+00
1.586835844489961828e-04 -3.025950791683750367e+02 4.992162440198530443e+06 2.195822771243070193e+01 5.094879948212781250e+12 3.933194098177311693e-02 4.995277780214111090e+02 3.812631895624464473e+00
1.587179143106491966e-04 -3.025923628501665235e+02 4.891652539858052507e+06 2.262273798344455145e+01 5.006015201666312500e+12 3.945981977195701929e-02 4.999792589767300797e+02 3.738469067347509167e+00
1.584661992112240518e-04 -3.025914500365452682e+02 4.971369994689404964e+06 2.268525404166777548e+01 5.020246727752818359e+12 3.918490568988353823e-02 4.985871941949947654e+02 3.732464219289883367e+00
