logz logzerr logvol nlive logl logwt insert_order
-3.329615294789213067e+02 3.728288130945707768e-01 -2.644500000000430262e+01 4.000000000000000000e+02 -3.068529455423192758e+02 -3.392906598290148850e+02 1.900000000000000022e-01
-3.329597474834301352e+02 3.727913095754951667e-01 -2.644750000000430390e+01 4.000000000000000000e+02 -3.068517923670738696e+02 -3.392920066537694765e+02 1.719999999999999973e+00
-3.329579710498275631e+02 3.728052990373041387e-01 -2.645000000000430518e+01 4.000000000000000000e+02 -3.068391831648273751e+02 -3.392818974515229797e+02 1.465000000000000080e+00
-3.329561797650750918e+02 3.725840838678032840e-01 -2.645250000000430646e+01 4.000000000000000000e+02 -3.068330045262854355e+02 -3.392782188129810379e+02 1.794999999999999929e+00
-3.329543850993769070e+02 3.726080788317452375e-01 -2.645500000000430774e+01 4.000000000000000000e+02 -3.068306865448970484e+02 -3.392784008315926485e+02 1.895000000000000018e+00
-3.329525939744904690e+02 3.734878696264348763e-01 -2.645750000000430902e+01 4.000000000000000000e+02 -3.068273327910212629e+02 -3.392775470777168607e+02 3.400000000000000244e-01
-3.329508045262653013e+02 3.729518002535877064e-01 -2.646000000000431029e+01 4.000000000000000000e+02 -3.068182862288331876e+02 -3.392710005155288400e+02 6.999999999999999556e-01
-3.329490065528175364e+02 3.729982073331922776e-01 -2.646250000000431157e+01 4.000000000000000000e+02 -3.068159671988913146e+02 -3.392711814855869079e+02 7.500000000000000000e-01
-3.329472121307520638e+02 3.729489983201847991e-01 -2.646500000000431285e+01 4.000000000000000000e+02 -3.068094080218967861e+02 -3.392671223085924339e+02 6.949999999999999512e-01
-3.329454136438113778e+02 3.738000932260898135e-01 -2.646750000000431413e+01 4.000000000000000000e+02 -3.068092374508214562e+02 -3.392694517375171017e+02 1.385000000000000009e+00
-3.329436225589408878e+02 3.747001825223155724e-01 -2.647000000000431541e+01 4.000000000000000000e+02 -3.068090134287656952e+02 -3.392717277154613384e+02 7.199999999999999734e-01
-3.329418387372519419e+02 3.754728916473284994e-01 -2.647250000000431669e+01 4.000000000000000000e+02 -3.068055219796248139e+02 -3.392707362663204549e+02 9.300000000000000488e-01
-3.329400563271960323e+02 3.757509132976551980e-01 -2.647500000000431797e+01 4.000000000000000000e+02 -3.068013952580666910e+02 -3.392691095447623297e+02 1.945000000000000062e+00
-3.329382741943721840e+02 3.757458745558673874e-01 -2.647750000000431925e+01 4.000000000000000000e+02 -3.067965085576724960e+02 -3.392667228443681324e+02 1.094999999999999973e+00
-3.329364909847632248e+02 3.765708714837915361e-01 -2.648000000000432053e+01 4.000000000000000000e+02 -3.067939108617143802e+02 -3.392666251484100144e+02 1.770000000000000018e+00
-3.329347107755752972e+02 3.760548592299141624e-01 -2.648250000000432181e+01 4.000000000000000000e+02 -3.067929283023507310e+02 -3.392681425890463629e+02 5.999999999999999778e-02
-3.329329364220286038e+02 3.757539703583885338e-01 -2.648500000000432308e+01 4.000000000000000000e+02 -3.067911455358372450e+02 -3.392688598225328747e+02 1.040000000000000036e+00
-3.329311664800299013e+02 3.762059380104729178e-01 -2.648750000000432436e+01 4.000000000000000000e+02 -3.067881560778439507e+02 -3.392683703645395781e+02 1.814999999999999947e+00
-3.329293988009625309e+02 3.761764974568550524e-01 -2.649000000000432564e+01 4.000000000000000000e+02 -3.067848090331052049e+02 -3.392675233198008300e+02 4.249999999999999889e-01
-3.329276327470968226e+02 3.762175846400733770e-01 -2.649250000000432692e+01 4.000000000000000000e+02 -3.067802788553703408e+02 -3.392654931420659636e+02 1.600000000000000033e-01
-3.329258662271243452e+02 3.759468423591603159e-01 -2.649500000000432820e+01 4.000000000000000000e+02 -3.067785559180713904e+02 -3.392662702047670109e+02 1.000000000000000056e-01
-3.329241041907804401e+02 3.762848856315645363e-01 -2.649750000000432948e+01 4.000000000000000000e+02 -3.067756212643437834e+02 -3.392658355510394017e+02 7.149999999999999689e-01
-3.329223444897260151e+02 3.758250479393038801e-01 -2.650000000000433076e+01 4.000000000000000000e+02 -3.067749431543095398e+02 -3.392676574410052126e+02 2.200000000000000011e-01
-3.329205910744156540e+02 3.756707455900648029e-01 -2.650250000000433204e+01 4.000000000000000000e+02 -3.067718781496522524e+02 -3.392670924363478662e+02 1.739999999999999991e+00
-3.329188397398224879e+02 3.748222905295848228e-01 -2.650500000000433332e+01 4.000000000000000000e+02 -3.067714426367013516e+02 -3.392691569233970199e+02 2.000000000000000000e+00
-3.329170950694606859e+02 3.751470731960724336e-01 -2.650750000000433459e+01 4.000000000000000000e+02 -3.067705522652054810e+02 -3.392707665519011471e+02 2.049999999999999878e-01
-3.329153562363642322e+02 3.747223961868963449e-01 -2.651000000000433587e+01 4.000000000000000000e+02 -3.067696531380931901e+02 -3.392723674247888539e+02 1.304999999999999938e+00
-3.329136231957519954e+02 3.745781046884738008e-01 -2.651250000000433715e+01 4.000000000000000000e+02 -3.067654484094034046e+02 -3.392706626960990661e+02 5.450000000000000400e-01
-3.329118902041622619e+02 3.738152422863967872e-01 -2.651500000000433843e+01 4.000000000000000000e+02 -3.067650833353500843e+02 -3.392727976220457435e+02 6.500000000000000222e-01
-3.329101638969230521e+02 3.739912735276063049e-01 -2.651750000000433971e+01 4.000000000000000000e+02 -3.067637750127028085e+02 -3.392739892993984654e+02 2.600000000000000089e-01
-3.329084426153529535e+02 3.737680766963751844e-01 -2.652000000000434099e+01 4.000000000000000000e+02 -3.067629942959978848e+02 -3.392757085826935395e+02 9.749999999999999778e-01
-3.329067272407198743e+02 3.737875357379062957e-01 -2.652250000000434227e+01 4.000000000000000000e+02 -3.067619626313589833e+02 -3.392771769180546357e+02 1.760000000000000009e+00
-3.329050173139987123e+02 3.728930667741081617e-01 -2.652500000000434355e+01 4.000000000000000000e+02 -3.067543235050821409e+02 -3.392720377917777910e+02 9.350000000000000533e-01
-3.329033015185684690e+02 3.725856626559335694e-01 -2.652750000000434483e+01 4.000000000000000000e+02 -3.067511044907713540e+02 -3.392713187774670018e+02 1.995000000000000107e+00
-3.329015874310944128e+02 3.725491149637636945e-01 -2.653000000000434611e+01 4.000000000000000000e+02 -3.067484713852641676e+02 -3.392711856719598131e+02 1.820000000000000062e+00
-3.328998760491049325e+02 3.725790806565513202e-01 -2.653250000000434738e+01 4.000000000000000000e+02 -3.067469956407081213e+02 -3.392722099274037646e+02 8.999999999999999667e-02
-3.328981693384507707e+02 3.730334461216522346e-01 -2.653500000000434866e+01 4.000000000000000000e+02 -3.067433008206879208e+02 -3.392710151073835618e+02 1.254999999999999893e+00
-3.328964635004776937e+02 3.734248966880487908e-01 -2.653750000000434994e+01 4.000000000000000000e+02 -3.067421840922617093e+02 -3.392723983789573481e+02 1.639999999999999902e+00
-3.328947629194231013e+02 3.724132300950564467e-01 -2.654000000000435122e+01 4.000000000000000000e+02 -3.067408828577775353e+02 -3.392735971444732286e+02 1.949999999999999956e+00
-3.328930672576296956e+02 3.726870345361889547e-01 -2.654250000000435250e+01 4.000000000000000000e+02 -3.067381576238930734e+02 -3.392733719105887076e+02 1.409999999999999920e+00
-3.328913740852443652e+02 3.729159873205949993e-01 -2.654500000000435378e+01 4.000000000000000000e+02 -3.067321570223814433e+02 -3.392698713090771321e+02 8.149999999999999467e-01
-3.328896778523990179e+02 3.716025315449100752e-01 -2.654750000000435506e+01 4.000000000000000000e+02 -3.067305683676178205e+02 -3.392707826543135070e+02 1.635000000000000009e+00
-3.328879860331169880e+02 3.716681024033843261e-01 -2.655000000000435634e+01 4.000000000000000000e+02 -3.067277443029770438e+02 -3.392704585896727281e+02 1.415000000000000036e+00
-3.328862965242945506e+02 3.725164555299464997e-01 -2.655250000000435762e+01 4.000000000000000000e+02 -3.067246452361837896e+02 -3.392698595228794716e+02 1.840000000000000080e+00
-3.328846088552265314e+02 3.718498404696304327e-01 -2.655500000000435890e+01 4.000000000000000000e+02 -3.067212104790575040e+02 -3.392689247657531837e+02 8.000000000000000167e-02
-3.328829224552760593e+02 3.714913041673509331e-01 -2.655750000000436017e+01 4.000000000000000000e+02 -3.067191731018405676e+02 -3.392693873885362450e+02 4.949999999999999956e-01
-3.328812396725017493e+02 3.699759907657290126e-01 -2.656000000000436145e+01 4.000000000000000000e+02 -3.067188435526361445e+02 -3.392715578393318197e+02 1.689999999999999947e+00
-3.328795633559848284e+02 3.698972751664851844e-01 -2.656250000000436273e+01 4.000000000000000000e+02 -3.067183724723495857e+02 -3.392735867590452585e+02 1.364999999999999991e+00
-3.328778932339496919e+02 3.717084205021149446e-01 -2.656500000000436401e+01 4.000000000000000000e+02 -3.067168017664030799e+02 -3.392745160530987505e+02 8.249999999999999556e-01
-3.328762274440098849e+02 3.716866766654259302e-01 -2.656750000000436529e+01 4.000000000000000000e+02 -3.067081889028326032e+02 -3.392684031895282715e+02 1.810000000000000053e+00
-3.328745542358911962e+02 3.720697503531174011e-01 -2.657000000000436657e+01 4.000000000000000000e+02 -3.067071152616765630e+02 -3.392698295483722291e+02 1.350000000000000089e-01
-3.328728862016476455e+02 3.731848318500734507e-01 -2.657250000000436785e+01 4.000000000000000000e+02 -3.067042299022631369e+02 -3.392694441889588006e+02 1.439999999999999947e+00
-3.328712203037979975e+02 3.740130703519551347e-01 -2.657500000000436913e+01 4.000000000000000000e+02 -3.067033211666607713e+02 -3.392710354533564328e+02 1.354999999999999982e+00
-3.328695598187255200e+02 3.737215350955255255e-01 -2.657750000000437041e+01 4.000000000000000000e+02 -3.067011776966999150e+02 -3.392713919833955742e+02 1.749999999999999889e-01
-3.328679026767303526e+02 3.735553752828417173e-01 -2.658000000000437169e+01 4.000000000000000000e+02 -3.066996066614012193e+02 -3.392723209480968762e+02 1.415000000000000036e+00
-3.328662498112093431e+02 3.725029535980819428e-01 -2.658250000000437296e+01 4.000000000000000000e+02 -3.066945186671644024e+02 -3.392697329538600570e+02 9.599999999999999645e-01
-3.328645954006018997e+02 3.725197605660272027e-01 -2.658500000000437424e+01 4.000000000000000000e+02 -3.066937503391008022e+02 -3.392714646257965114e+02 1.475000000000000089e+00
-3.328629465778836334e+02 3.723320420355857863e-01 -2.658750000000437552e+01 4.000000000000000000e+02 -3.066906038332282378e+02 -3.392708181199239448e+02 1.810000000000000053e+00
-3.328612994056205707e+02 3.725899207021931558e-01 -2.659000000000437680e+01 4.000000000000000000e+02 -3.066851383869377514e+02 -3.392678526736334561e+02 1.274999999999999911e+00
-3.328596500622920757e+02 3.723533080058770151e-01 -2.659250000000437808e+01 4.000000000000000000e+02 -3.066825242960751439e+02 -3.392677385827708463e+02 7.800000000000000266e-01
-3.328580032470969741e+02 3.722674819211452268e-01 -2.659500000000437936e+01 4.000000000000000000e+02 -3.066798240616564613e+02 -3.392675383483521614e+02 1.429999999999999938e+00
-3.328563588104746032e+02 3.722586939896422864e-01 -2.659750000000438064e+01 4.000000000000000000e+02 -3.066757550718682523e+02 -3.392659693585639502e+02 1.889999999999999902e+00
-3.328547144978131769e+02 3.723319508899006758e-01 -2.660000000000438192e+01 4.000000000000000000e+02 -3.066705320177665044e+02 -3.392632463044622000e+02 9.350000000000000533e-01
-3.328530684118663316e+02 3.716216883739419941e-01 -2.660250000000438320e+01 4.000000000000000000e+02 -3.066582392496887906e+02 -3.392534535363844839e+02 5.350000000000000311e-01
-3.328514088721744315e+02 3.711535104882643932e-01 -2.660500000000438448e+01 4.000000000000000000e+02 -3.066534142881004072e+02 -3.392511285747960983e+02 1.885000000000000009e+00
-3.328497482287377238e+02 3.719312588545067300e-01 -2.660750000000438575e+01 4.000000000000000000e+02 -3.066520220270069785e+02 -3.392522363137026673e+02 3.200000000000000067e-01
-3.328480921724399764e+02 3.718329893562092869e-01 -2.661000000000438703e+01 4.000000000000000000e+02 -3.066513264576569213e+02 -3.392540407443526078e+02 8.149999999999999467e-01
-3.328464418322811866e+02 3.715108897979128022e-01 -2.661250000000438831e+01 4.000000000000000000e+02 -3.066511691101394490e+02 -3.392563833968351332e+02 1.330000000000000071e+00
-3.328447980633771976e+02 3.721894835556966985e-01 -2.661500000000438959e+01 4.000000000000000000e+02 -3.066482498226327493e+02 -3.392559641093284313e+02 8.149999999999999467e-01
-3.328431563043555457e+02 3.729173873792112071e-01 -2.661750000000439087e+01 4.000000000000000000e+02 -3.066461171087503885e+02 -3.392563313954460682e+02 4.450000000000000067e-01
-3.328415178376928907e+02 3.730919942719824745e-01 -2.662000000000439215e+01 4.000000000000000000e+02 -3.066426019495985429e+02 -3.392553162362942203e+02 6.949999999999999512e-01
-3.328398803911451296e+02 3.737816565841217686e-01 -2.662250000000439343e+01 4.000000000000000000e+02 -3.066377501689595988e+02 -3.392529644556552739e+02 3.200000000000000067e-01
-3.328382417754538096e+02 3.771423194188156525e-01 -2.662500000000439471e+01 4.000000000000000000e+02 -3.066335989017541692e+02 -3.392513131884498989e+02 1.165000000000000036e+00
-3.328366031390483499e+02 3.768653562618854425e-01 -2.662750000000439599e+01 4.000000000000000000e+02 -3.066327680793909281e+02 -3.392529823660866555e+02 8.950000000000000178e-01
-3.328349699095759888e+02 3.765320199042792582e-01 -2.663000000000439726e+01 4.000000000000000000e+02 -3.066317660735047639e+02 -3.392544803602004890e+02 1.159999999999999920e+00
-3.328333417819577562e+02 3.779436622184636496e-01 -2.663250000000439854e+01 4.000000000000000000e+02 -3.066287872405393387e+02 -3.392540015272350615e+02 1.600000000000000089e+00
-3.328317155229431705e+02 3.773415523113552439e-01 -2.663500000000439982e+01 4.000000000000000000e+02 -3.066236136621981814e+02 -3.392513279488939020e+02 8.249999999999999556e-01
-3.328300875612102345e+02 3.772378088797217477e-01 -2.663750000000440110e+01 4.000000000000000000e+02 -3.066210941581421139e+02 -3.392513084448378322e+02 2.500000000000000139e-02
-3.328284622137549604e+02 3.774299560125158326e-01 -2.664000000000440238e+01 4.000000000000000000e+02 -3.066182224213430914e+02 -3.392509367080388074e+02 1.280000000000000027e+00
-3.328268389009240877e+02 3.771570532383020646e-01 -2.664250000000440366e+01 4.000000000000000000e+02 -3.066175690465986463e+02 -3.392527833332943601e+02 6.500000000000000222e-01
-3.328252212065810909e+02 3.770859816487405758e-01 -2.664500000000440494e+01 4.000000000000000000e+02 -3.066173685344477917e+02 -3.392550828211435032e+02 9.599999999999999645e-01
-3.328236098315538243e+02 3.771873488593355250e-01 -2.664750000000440622e+01 4.000000000000000000e+02 -3.066155321158643687e+02 -3.392557464025600780e+02 1.915000000000000036e+00
-3.328220021152260415e+02 3.770565030194676370e-01 -2.665000000000440750e+01 4.000000000000000000e+02 -3.066132685540795251e+02 -3.392559828407752320e+02 5.799999999999999600e-01
-3.328203973586680036e+02 3.770898973667849985e-01 -2.665250000000440878e+01 4.000000000000000000e+02 -3.066108620888444420e+02 -3.392560763755401467e+02 9.300000000000000488e-01
-3.328187953229611367e+02 3.770678883541803139e-01 -2.665500000000441005e+01 4.000000000000000000e+02 -3.066103024866218334e+02 -3.392580167733175358e+02 1.499999999999999944e-02
-3.328171989477998522e+02 3.771138722386318531e-01 -2.665750000000441133e+01 4.000000000000000000e+02 -3.066078658658580025e+02 -3.392580801525537026e+02 1.040000000000000036e+00
-3.328156052179231779e+02 3.772875247953360600e-01 -2.666000000000441261e+01 4.000000000000000000e+02 -3.066060043715619940e+02 -3.392587186582577488e+02 1.570000000000000062e+00
-3.328140150388353504e+02 3.781358636512469618e-01 -2.666250000000441389e+01 4.000000000000000000e+02 -3.066035645652971198e+02 -3.392587788519928154e+02 1.000000000000000000e+00
-3.328124274798910847e+02 3.772518369096392599e-01 -2.666500000000441517e+01 4.000000000000000000e+02 -3.066022158161190418e+02 -3.392599301028147920e+02 4.699999999999999734e-01
-3.328108442595845986e+02 3.776397793970446837e-01 -2.666750000000441645e+01 4.000000000000000000e+02 -3.066009422360790495e+02 -3.392611565227747974e+02 8.649999999999999911e-01
-3.328092654778097881e+02 3.774968675869747048e-01 -2.667000000000441773e+01 4.000000000000000000e+02 -3.066008509870338230e+02 -3.392635652737295686e+02 1.034999999999999920e+00
-3.328076929740066134e+02 3.773106207923059285e-01 -2.667250000000441901e+01 4.000000000000000000e+02 -3.065983054960545928e+02 -3.392635197827503362e+02 9.100000000000000311e-01
-3.328061228677218537e+02 3.768827112266903701e-01 -2.667500000000442029e+01 4.000000000000000000e+02 -3.065928271689326721e+02 -3.392605414556284131e+02 1.689999999999999947e+00
-3.328045505505617143e+02 3.769280523838205998e-01 -2.667750000000442157e+01 4.000000000000000000e+02 -3.065896485822239015e+02 -3.392598628689196403e+02 2.650000000000000133e-01
-3.328029796368988400e+02 3.765437454094812675e-01 -2.668000000000442284e+01 4.000000000000000000e+02 -3.065798701535839541e+02 -3.392525844402796906e+02 5.999999999999999778e-02
-3.328013997386863707e+02 3.750008122189764093e-01 -2.668250000000442412e+01 4.000000000000000000e+02 -3.065674771263110756e+02 -3.392426914130068099e+02 1.810000000000000053e+00
-3.327998066623323439e+02 3.749432860467841744e-01 -2.668500000000442540e+01 4.000000000000000000e+02 -3.065631191999809744e+02 -3.392408334866767063e+02 4.799999999999999822e-01
-3.327982131643322532e+02 3.751681499796625241e-01 -2.668750000000442668e+01 4.000000000000000000e+02 -3.065603650120639259e+02 -3.392405792987596556e+02 1.949999999999999956e+00
-3.327966217973954599e+02 3.745430990268093785e-01 -2.669000000000442796e+01 4.000000000000000000e+02 -3.065581338412738432e+02 -3.392408481279695707e+02 1.324999999999999956e+00
-3.327950333856140901e+02 3.736794941221096011e-01 -2.669250000000442924e+01 4.000000000000000000e+02 -3.065549263814440906e+02 -3.392401406681398157e+02 1.010000000000000009e+00
-3.327934463714216804e+02 3.728315271669707109e-01 -2.669500000000443052e+01 4.000000000000000000e+02 -3.065543030582711594e+02 -3.392420173449668823e+02 4.500000000000000111e-01
-3.327918648403102679e+02 3.728556742000986302e-01 -2.669750000000443180e+01 4.000000000000000000e+02 -3.065396016875183136e+02 -3.392298159742140342e+02 6.800000000000000488e-01
-3.327902664375796462e+02 3.732053416228367504e-01 -2.670000000000443308e+01 4.000000000000000000e+02 -3.065381097004286630e+02 -3.392308239871243813e+02 6.650000000000000355e-01
-3.327886721922114930e+02 3.735140350021357025e-01 -2.670250000000443436e+01 4.000000000000000000e+02 -3.065374636819008742e+02 -3.392326779685965903e+02 1.100000000000000089e+00
-3.327870834303387824e+02 3.728547402314255077e-01 -2.670500000000443563e+01 4.000000000000000000e+02 -3.065293297469273170e+02 -3.392270440336230877e+02 8.249999999999999556e-01
-3.327854882337666140e+02 3.732579356455858477e-01 -2.670750000000443691e+01 4.000000000000000000e+02 -3.065280837589331213e+02 -3.392282980456288897e+02 9.599999999999999645e-01
-3.327838975721656993e+02 3.716707055168549378e-01 -2.671000000000443819e+01 4.000000000000000000e+02 -3.065218982568251249e+02 -3.392246125435208910e+02 1.459999999999999964e+00
-3.327823035775468838e+02 3.723372109119323925e-01 -2.671250000000443947e+01 4.000000000000000000e+02 -3.065198037025550093e+02 -3.392250179892507731e+02 1.754999999999999893e+00
-3.327807127643100102e+02 3.726794511077550220e-01 -2.671500000000444075e+01 4.000000000000000000e+02 -3.065195933389296101e+02 -3.392273076256253717e+02 9.699999999999999734e-01
-3.327791281073030518e+02 3.718599620631733438e-01 -2.671750000000444203e+01 4.000000000000000000e+02 -3.065118892060921780e+02 -3.392221034927879373e+02 1.945000000000000062e+00
-3.327775377088426012e+02 3.720311546721469242e-01 -2.672000000000444331e+01 4.000000000000000000e+02 -3.065117198485943391e+02 -3.392244341352900960e+02 1.044999999999999929e+00
-3.327759535292626083e+02 3.733606755677281730e-01 -2.672250000000444459e+01 4.000000000000000000e+02 -3.065115387421928403e+02 -3.392267530288885951e+02 3.250000000000000111e-01
-3.327743755159339685e+02 3.735551175187955542e-01 -2.672500000000444587e+01 4.000000000000000000e+02 -3.065036572039458633e+02 -3.392213714906416158e+02 1.084999999999999964e+00
-3.327727914939235916e+02 3.730531871449992987e-01 -2.672750000000444714e+01 4.000000000000000000e+02 -3.065002597110277520e+02 -3.392204739977235022e+02 1.020000000000000018e+00
-3.327712085581572410e+02 3.734754817378577729e-01 -2.673000000000444842e+01 4.000000000000000000e+02 -3.064987076603325136e+02 -3.392214219470282615e+02 1.449999999999999900e-01
-3.327696296203969268e+02 3.738176047403101165e-01 -2.673250000000444970e+01 4.000000000000000000e+02 -3.064892512741121777e+02 -3.392144655608079233e+02 1.750000000000000000e+00
-3.327680421758639682e+02 3.746054471100598304e-01 -2.673500000000445098e+01 4.000000000000000000e+02 -3.064887952230647556e+02 -3.392165095097604990e+02 1.764999999999999902e+00
-3.327664604809642697e+02 3.742023014157880301e-01 -2.673750000000445226e+01 4.000000000000000000e+02 -3.064882813838856350e+02 -3.392184956705813761e+02 1.949999999999999956e+00
-3.327648844148317835e+02 3.727572692095232343e-01 -2.674000000000445354e+01 4.000000000000000000e+02 -3.064869046003609014e+02 -3.392196188870566402e+02 5.799999999999999600e-01
-3.327633125938734224e+02 3.725325766101416636e-01 -2.674250000000445482e+01 4.000000000000000000e+02 -3.064860385511947811e+02 -3.392212528378905745e+02 2.999999999999999889e-02
-3.327617457998071586e+02 3.715188950402588675e-01 -2.674500000000445610e+01 4.000000000000000000e+02 -3.064837297309381938e+02 -3.392214440176339849e+02 3.449999999999999734e-01
-3.327601817555531625e+02 3.707928836252372129e-01 -2.674750000000445738e+01 4.000000000000000000e+02 -3.064825511490498684e+02 -3.392227654357456572e+02 1.239999999999999991e+00
-3.327586222142730321e+02 3.725787515705218378e-01 -2.675000000000445866e+01 4.000000000000000000e+02 -3.064809777618654039e+02 -3.392236920485611904e+02 1.985000000000000098e+00
-3.327570665424265712e+02 3.729609105169882088e-01 -2.675250000000445993e+01 4.000000000000000000e+02 -3.064796699120414019e+02 -3.392248841987371861e+02 1.350000000000000089e+00
-3.327555151361121375e+02 3.730488754323754708e-01 -2.675500000000446121e+01 4.000000000000000000e+02 -3.064771078230614876e+02 -3.392248221097572696e+02 1.709999999999999964e+00
-3.327539660368269097e+02 3.722603437467412180e-01 -2.675750000000446249e+01 4.000000000000000000e+02 -3.064748919296741292e+02 -3.392251062163699089e+02 1.215000000000000080e+00
-3.327524197725658155e+02 3.725326498362824812e-01 -2.676000000000446377e+01 4.000000000000000000e+02 -3.064742466415483477e+02 -3.392269609282441252e+02 1.864999999999999991e+00
-3.327508787541372044e+02 3.725665205207264741e-01 -2.676250000000446505e+01 4.000000000000000000e+02 -3.064662919422440268e+02 -3.392215062289398020e+02 1.185000000000000053e+00
-3.327493316975089215e+02 3.739036319332655900e-01 -2.676500000000446633e+01 4.000000000000000000e+02 -3.064642012214688407e+02 -3.392219155081646136e+02 4.299999999999999933e-01
-3.327477876621513815e+02 3.730939424318454045e-01 -2.676750000000446761e+01 4.000000000000000000e+02 -3.064629568933075916e+02 -3.392231711800033622e+02 5.600000000000000533e-01
-3.327462479402734061e+02 3.728265233168588377e-01 -2.677000000000446889e+01 4.000000000000000000e+02 -3.064626741069169498e+02 -3.392253883936127181e+02 1.719999999999999973e+00
-3.327447139877524478e+02 3.746458762656948993e-01 -2.677250000000447017e+01 4.000000000000000000e+02 -3.064606571617400732e+02 -3.392258714484358393e+02 1.530000000000000027e+00
-3.327431831237421420e+02 3.742733197523868127e-01 -2.677500000000447145e+01 4.000000000000000000e+02 -3.064567748543935863e+02 -3.392244891410893501e+02 5.999999999999999778e-02
-3.327416524869610157e+02 3.738869528562696054e-01 -2.677750000000447272e+01 4.000000000000000000e+02 -3.064553772467457406e+02 -3.392255915334415022e+02 1.885000000000000009e+00
-3.327401258720192914e+02 3.738632712130425806e-01 -2.678000000000447400e+01 4.000000000000000000e+02 -3.064534018438009184e+02 -3.392261161304967345e+02 1.014999999999999902e+00
-3.327386023828973407e+02 3.743989923883702664e-01 -2.678250000000447528e+01 4.000000000000000000e+02 -3.064522570712419451e+02 -3.392274713579377021e+02 2.000000000000000042e-02
-3.327370832698375693e+02 3.752437495418625701e-01 -2.678500000000447656e+01 4.000000000000000000e+02 -3.064496173848734202e+02 -3.392273316715692317e+02 8.699999999999999956e-01
-3.327355662492506667e+02 3.745269706397339471e-01 -2.678750000000447784e+01 4.000000000000000000e+02 -3.064487107549483653e+02 -3.392289250416441746e+02 9.449999999999999512e-01
-3.327340539362992331e+02 3.747147581080027545e-01 -2.679000000000447912e+01 4.000000000000000000e+02 -3.064460587619154239e+02 -3.392287730486112309e+02 1.754999999999999893e+00
-3.327325436776269498e+02 3.746934298966393406e-01 -2.679250000000448040e+01 4.000000000000000000e+02 -3.064254881714263092e+02 -3.392107024581221140e+02 1.399999999999999911e+00
-3.327310082196831331e+02 3.753913594031959011e-01 -2.679500000000448168e+01 4.000000000000000000e+02 -3.064248416159540511e+02 -3.392125559026498536e+02 3.549999999999999822e-01
-3.327294779524767705e+02 3.762276797009753704e-01 -2.679750000000448296e+01 4.000000000000000000e+02 -3.064221459886325079e+02 -3.392123602753283080e+02 1.330000000000000071e+00
-3.327279497247050131e+02 3.750812863080716375e-01 -2.680000000000448424e+01 4.000000000000000000e+02 -3.064196136870709779e+02 -3.392123279737667758e+02 1.229999999999999982e+00
-3.327264237795980648e+02 3.751216253668274714e-01 -2.680250000000448551e+01 4.000000000000000000e+02 -3.064192750003260244e+02 -3.392144892870218200e+02 1.799999999999999933e-01
-3.327249034464173860e+02 3.762897451220838518e-01 -2.680500000000448679e+01 4.000000000000000000e+02 -3.064180367619619005e+02 -3.392157510486576939e+02 1.524999999999999911e+00
-3.327233873338691978e+02 3.761864316284632137e-01 -2.680750000000448807e+01 4.000000000000000000e+02 -3.064165052743838942e+02 -3.392167195610796853e+02 2.000000000000000111e-01
-3.327218749807727249e+02 3.763092550452455942e-01 -2.681000000000448935e+01 4.000000000000000000e+02 -3.064149662191018706e+02 -3.392176805057976594e+02 1.840000000000000080e+00
-3.327203663607373869e+02 3.792964710495155267e-01 -2.681250000000449063e+01 4.000000000000000000e+02 -3.064148051763666558e+02 -3.392200194630624424e+02 5.150000000000000133e-01
-3.327188635297308110e+02 3.803789861213490719e-01 -2.681500000000449191e+01 4.000000000000000000e+02 -3.064144369490625763e+02 -3.392221512357583606e+02 1.479999999999999982e+00
-3.327173661469248600e+02 3.803837676817897751e-01 -2.681750000000449319e+01 4.000000000000000000e+02 -3.064090960130154713e+02 -3.392193102997112533e+02 1.840000000000000080e+00
-3.327158667524618068e+02 3.800158695430519984e-01 -2.682000000000449447e+01 4.000000000000000000e+02 -3.064076638776670052e+02 -3.392203781643628417e+02 1.104999999999999982e+00
-3.327143711995226454e+02 3.801796117880404391e-01 -2.682250000000449575e+01 4.000000000000000000e+02 -3.064060681783491304e+02 -3.392212824650449647e+02 4.349999999999999978e-01
-3.327128792287155648e+02 3.799150496766345309e-01 -2.682500000000449702e+01 4.000000000000000000e+02 -3.064057334668958674e+02 -3.392234477535916994e+02 1.989999999999999991e+00
-3.327113927004206175e+02 3.803012222594555070e-01 -2.682750000000449830e+01 4.000000000000000000e+02 -3.064048268595238369e+02 -3.392250411462196666e+02 8.050000000000000488e-01
-3.327099107400863431e+02 3.801400193172951303e-01 -2.683000000000449958e+01 4.000000000000000000e+02 -3.063953585027868485e+02 -3.392180727894826759e+02 1.600000000000000089e+00
-3.327084206328568712e+02 3.808505385304195578e-01 -2.683250000000450086e+01 4.000000000000000000e+02 -3.063924172722225876e+02 -3.392176315589184128e+02 1.600000000000000033e-01
-3.327069320865846862e+02 3.814535335089269674e-01 -2.683500000000450214e+01 4.000000000000000000e+02 -3.063789826613606806e+02 -3.392066969480565035e+02 8.900000000000000133e-01
-3.327054294233977316e+02 3.816424800834545272e-01 -2.683750000000450342e+01 4.000000000000000000e+02 -3.063776421219070016e+02 -3.392078564086028223e+02 1.560000000000000053e+00
