weight logl rho_DM_0 r_s rho_b0 r_b Sigma_0 R_d
2.167184315234230678e-05 -3.014372272251029017e+02 9.970430762763367039e-01 2.768622966208274597e-02 3.151521562767105496e-03 3.854013202117164694e-01 9.993692998874355027e-01 1.484876422068621693e-01
2.169998228830734494e-05 -3.014359296481792967e+02 9.994119574507577264e-01 2.812945173099413651e-02 1.517173246742035356e-04 3.882821598489974990e-01 9.986697634710396398e-01 1.485481279538486410e-01
2.170938081700473599e-05 -3.014354966296702969e+02 9.962299748801729526e-01 2.774062574419711505e-02 2.010445928370969103e-03 3.856063929364796916e-01 9.994510371768962065e-01 1.504853586974892465e-01
2.171462587155627443e-05 -3.014352550557126165e+02 9.963840431464655589e-01 2.760187187589885002e-02 1.684338338518503878e-03 3.888424687738410435e-01 9.997843627394283894e-01 1.477011421003548985e-01
2.174517692854688929e-05 -3.014338491099855446e+02 9.994105322849602402e-01 2.868115112191848073e-02 3.472288826880566212e-03 3.851450815133807271e-01 9.999069287674022810e-01 1.454730470983263690e-01
2.175142196028043297e-05 -3.014335619596365063e+02 9.998152895690393116e-01 2.754288340353771430e-02 2.970211310492173150e-03 3.881116327700728785e-01 9.998988070677736761e-01 1.493595344435264816e-01
2.175524612378144148e-05 -3.014333861629745570e+02 9.989493806429213807e-01 2.798351046041951465e-02 7.988726356523567643e-04 3.840403272004933588e-01 9.997457129979051560e-01 1.480086752858429666e-01
2.176717520172812210e-05 -3.014328379821573094e+02 9.985624560355256252e-01 2.792059336689280483e-02 1.851015706704496480e-03 3.840999306547253633e-01 9.999216542682596298e-01 1.503841959405450568e-01
2.177888542964188194e-05 -3.014323001503522619e+02 9.969742657419558007e-01 2.740511285145568604e-02 9.122501223542333823e-04 3.867075615932196730e-01 9.993075949762209031e-01 1.481405774818108367e-01
2.180285414001726524e-05 -3.014312002074390762e+02 9.982356565610530641e-01 2.716814467932419930e-02 3.761229611621008662e-04 3.892216685387699937e-01 9.999569317668649537e-01 1.469556942080716966e-01
2.183003097189415001e-05 -3.014299545031808520e+02 9.983137253752519813e-01 2.757490205585318155e-02 2.791879254630525581e-03 3.880062786936488983e-01 9.998634868401714559e-01 1.458125081257931888e-01
2.183252353033329920e-05 -3.014298403294468471e+02 9.905852494453795121e-01 2.816134675043204319e-02 5.457264419332931958e-04 3.864081832946458794e-01 9.994046900737837413e-01 1.479009439312070906e-01
2.183393309519269127e-05 -3.014297757689137143e+02 9.984564774794871811e-01 2.790251404230176605e-02 1.208237716484275364e-03 3.893207844257066674e-01 9.999314942199027945e-01 1.436924826120337118e-01
2.183872718095629229e-05 -3.014295562226001834e+02 9.949249730709549544e-01 2.833741831219035306e-02 2.923961540797406083e-03 3.871250642290616772e-01 9.999615630406777367e-01 1.455419915651526008e-01
2.188878332509969825e-05 -3.014272667638393841e+02 9.967045385023817206e-01 2.777279725990392661e-02 7.099502239678008933e-06 3.874373319941318838e-01 9.986337396451457904e-01 1.505537183561215520e-01
2.190878255400394910e-05 -3.014263535062236770e+02 9.970517498528830291e-01 2.802358922364660623e-02 1.604984979849112927e-03 3.883766064353531555e-01 9.996653901933880704e-01 1.479333683385787301e-01
2.196100063488795381e-05 -3.014239729106633945e+02 9.975238324189941164e-01 2.807017223485055654e-02 2.073046771733978201e-04 3.893325075481647302e-01 9.995940040011989103e-01 1.478152429165637272e-01
2.197292503068151815e-05 -3.014234300774926396e+02 9.986240303612018421e-01 2.863870438692656464e-02 1.388737388432736411e-03 3.865681032947234086e-01 9.996766923383172410e-01 1.466278532345545726e-01
2.203270992190613115e-05 -3.014207129287424323e+02 9.978126043614482521e-01 2.755635321242371621e-02 2.406288029784012412e-03 3.856777974925898467e-01 9.993059467096254700e-01 1.501935745023034174e-01
2.203981283288982955e-05 -3.014203906004253213e+02 9.916538165642555525e-01 2.801116629017063459e-02 7.788340207942221968e-04 3.887126938288906208e-01 9.999382561319083429e-01 1.451932778833245619e-01
2.204960254349926175e-05 -3.014199465160260729e+02 9.992277657615935560e-01 2.803994149604369102e-02 1.976375250092402783e-03 3.864565591770149910e-01 9.989976552935894150e-01 1.438263885770034167e-01
2.209040644653363262e-05 -3.014180976756841233e+02 9.974665625555934056e-01 2.711597328253967376e-02 1.504574962956036367e-03 3.878583729358751619e-01 9.999072018240998672e-01 1.496869924364509219e-01
2.209464775659356447e-05 -3.014179056962852314e+02 9.997724775530570929e-01 2.723998656698714549e-02 2.796124945439241744e-03 3.853842474636552939e-01 9.998124296628607688e-01 1.499161027003067248e-01
2.214486243222837155e-05 -3.014156355672993755e+02 9.986465380159387228e-01 2.792977286669828460e-02 9.818735087473689626e-04 3.875059083064134602e-01 9.998042030141199854e-01 1.510170263893604869e-01
2.217357969934210721e-05 -3.014143396160090447e+02 9.999945283183629963e-01 2.864221952019940440e-02 3.137920239012739494e-03 3.861620583420038444e-01 9.996848542058592857e-01 1.434574300833506288e-01
2.218896736063391336e-05 -3.014136458929057198e+02 9.988030001650516354e-01 2.825048760529126277e-02 3.752790673844872901e-03 3.865536743439470513e-01 9.997883521533438289e-01 1.469614526632866680e-01
2.220994337956149779e-05 -3.014127010039371157e+02 9.990987277045226822e-01 2.740743793448350771e-02 1.851582881014749056e-04 3.863358511307150578e-01 9.987513322329052423e-01 1.493260743391575107e-01
2.222388880909370080e-05 -3.014120733097093989e+02 9.967488383425489040e-01 2.751707320792612377e-02 1.993269938063739304e-03 3.859179804583055540e-01 9.999518149272857981e-01 1.469572386150818644e-01
2.222463011002301977e-05 -3.014120399542254631e+02 9.999371986965349679e-01 2.746902699223629715e-02 6.960070116806839867e-04 3.867219457223317614e-01 9.993068149009203260e-01 1.526987538161310443e-01
2.226530428872796762e-05 -3.014102114871536742e+02 9.970482846509359787e-01 2.824232370819892632e-02 8.051182129176801894e-04 3.864842485843439368e-01 9.990718222364559642e-01 1.435393896318710172e-01
2.226820704070559180e-05 -3.014100811245617706e+02 9.944921828391524166e-01 2.841980718317328389e-02 9.115169217882696483e-04 3.881692631435065266e-01 9.996060339481351864e-01 1.453852349302419411e-01
2.228520184697698963e-05 -3.014093182286343904e+02 9.960712724307521082e-01 2.817213498354900064e-02 6.601425134183639852e-04 3.849476989284837392e-01 9.994532762670528259e-01 1.489115118807418647e-01
2.228941859839437718e-05 -3.014091290289782705e+02 9.959687429016851334e-01 2.849783433863814844e-02 8.131104121392521145e-05 3.872292563368783802e-01 9.996918366533287248e-01 1.416329292996728606e-01
2.230623979836337601e-05 -3.014083746416064287e+02 9.989223494304426687e-01 2.848174176159549639e-02 2.454284863443460547e-03 3.845119104369689733e-01 9.999247749125792506e-01 1.481429717575293570e-01
2.232718235593352679e-05 -3.014074362166281844e+02 9.969417951903269959e-01 2.848512500651681489e-02 2.818745442610681717e-05 3.850362716143523323e-01 9.994240227805333276e-01 1.477607285306983265e-01
2.233547477645708677e-05 -3.014070648808792043e+02 9.911198055592301825e-01 2.791684466313563290e-02 6.917772758902804298e-04 3.870478368634817090e-01 9.994174791825534143e-01 1.487690571890046831e-01
2.236336055158371898e-05 -3.014058171625196678e+02 9.970552747328335075e-01 2.846298515159787282e-02 1.093126256980274120e-03 3.845943897860984451e-01 9.998922667331237024e-01 1.482888652072123781e-01
2.236667423480630083e-05 -3.014056689988419748e+02 9.968236148061269120e-01 2.839304628370567865e-02 2.962597654045235045e-04 3.881885952194961686e-01 9.994134944115187213e-01 1.472206220668412502e-01
2.236858372605338093e-05 -3.014055836303279534e+02 9.951780602038798884e-01 2.788199748903776032e-02 1.192357078615718761e-03 3.861319547100960925e-01 9.989872052320049045e-01 1.475878779107873129e-01
2.241735766320735211e-05 -3.014034055380550967e+02 9.966977251230217938e-01 2.813843809386338407e-02 3.216804948053385987e-04 3.874530047990381032e-01 9.985521446118940103e-01 1.444405191696591095e-01
2.242265230686071766e-05 -3.014031693809408807e+02 9.979989218183633604e-01 2.838933884458329227e-02 1.612161329196870911e-03 3.872289966671784711e-01 9.991258440200295743e-01 1.463304952789925006e-01
2.242390561241799823e-05 -3.014031134878861735e+02 9.998284595495728899e-01 2.758926851696006169e-02 2.079479581462700434e-03 3.871319352600179342e-01 9.985656169908203594e-01 1.489979264350828614e-01
2.243227204603020515e-05 -3.014027404541527630e+02 9.926026978167161730e-01 2.787364815177821586e-02 3.101030688196662697e-04 3.856837492433738412e-01 9.999363386131990827e-01 1.506146392985165117e-01
2.244147200154470207e-05 -3.014023304167984634e+02 9.995489300208999506e-01 2.821145401230047006e-02 8.344204913807141098e-04 3.864655509620797957e-01 9.994243331296585042e-01 1.500354819223841119e-01
2.245516810486289627e-05 -3.014017202997068239e+02 9.947101489112125661e-01 2.736941922937777619e-02 2.384686262689689022e-05 3.892739411782932257e-01 9.999904492523074007e-01 1.469593879465768138e-01
2.248573879684923803e-05 -3.014003598155150598e+02 9.999569521785728332e-01 2.864101328281078856e-02 9.374110963451033098e-04 3.869494344732010704e-01 9.990230285328863813e-01 1.424675362204083640e-01
2.249985473304294493e-05 -3.013997322396380127e+02 9.974431508416129466e-01 2.831898517740658733e-02 1.614823949400004182e-03 3.858890177876145300e-01 9.987519412061834911e-01 1.455722577475998814e-01
2.250688368795039155e-05 -3.013994198884118987e+02 9.981561650217998238e-01 2.846655599513092313e-02 3.254261444962721662e-03 3.867231729789911143e-01 9.998695422892101003e-01 1.435854468899377123e-01
2.252342856506491021e-05 -3.013986850554946386e+02 9.974095956315425227e-01 2.768470099877128054e-02 1.598870385409303929e-03 3.870338640430578403e-01 9.991915527523066443e-01 1.505119595797974885e-01
2.253397161491152212e-05 -3.013982170724331695e+02 9.971925903838632088e-01 2.801057745549924774e-02 3.225985478005820913e-03 3.864401146250789343e-01 9.994082413358629235e-01 1.451268963883092511e-01
2.254770852655536809e-05 -3.013976076491807135e+02 9.916200327739748133e-01 2.828589856712647455e-02 2.563723895164098619e-03 3.861531818272376793e-01 9.999830071724638003e-01 1.457295447189021487e-01
2.255052427435614949e-05 -3.013974827774227947e+02 9.956786841756832818e-01 2.782088464765520783e-02 5.646905435737143222e-05 3.876698102617327502e-01 9.989460012796327337e-01 1.503829427321656254e-01
2.255111369253819041e-05 -3.013974566400934805e+02 9.975416321878787240e-01 2.816831451790533652e-02 5.016603503497606142e-04 3.859306753796969414e-01 9.986062751282945849e-01 1.454758879571605712e-01
2.259032262938713659e-05 -3.013957194801843684e+02 9.961040532324800800e-01 2.815798172920599973e-02 1.107244087451047989e-04 3.856585398212763471e-01 9.989270659723943346e-01 1.487070550268624058e-01
2.264128164375673328e-05 -3.013934662310790600e+02 9.990447157941728662e-01 2.775669511966797134e-02 1.886012322112337299e-03 3.858590073428944112e-01 9.985788544682036028e-01 1.479616535560671076e-01
2.266710615347380310e-05 -3.013923262870744679e+02 9.937705178190479050e-01 2.792731357455668917e-02 1.903982226677945104e-03 3.866931529775523568e-01 9.996790498690631965e-01 1.495481007312764177e-01
2.267239982382790087e-05 -3.013920927745884342e+02 9.998034292362062425e-01 2.873583439274181306e-02 1.915767417349635397e-03 3.863379286920736178e-01 9.996197303925945521e-01 1.446730182279934440e-01
2.268072262860471025e-05 -3.013917257522349473e+02 9.931238138445170893e-01 2.843462441580562813e-02 1.126769761276867404e-03 3.872608337983760030e-01 9.994700461076632125e-01 1.455319025156731616e-01
2.271060544147858931e-05 -3.013904090770698190e+02 9.943815069370967041e-01 2.858470028161843798e-02 1.153174843280572841e-03 3.872096843048405956e-01 9.996480789098237674e-01 1.451598315362911951e-01
2.273939961694827351e-05 -3.013891420066136106e+02 9.939679828585492594e-01 2.850529174403022489e-02 1.827994007949026740e-04 3.866713584373238088e-01 9.995097875371072860e-01 1.431809490743704283e-01
2.275657167397574976e-05 -3.013883871240446410e+02 9.991893550456371065e-01 2.730485427706930146e-02 7.987285926268527158e-04 3.886718022412455897e-01 9.999729878725163168e-01 1.519895037499049417e-01
2.276007251013983541e-05 -3.013882332974067708e+02 9.967596305109047705e-01 2.846368915065397923e-02 9.796928693637163219e-04 3.858658503565615683e-01 9.997090251282296780e-01 1.485206873640776137e-01
2.277882010097239974e-05 -3.013874099312326393e+02 9.974720800221702488e-01 2.779822885557569137e-02 2.050433995897439979e-03 3.851400641239097755e-01 9.995259423986226910e-01 1.468185113412454890e-01
2.279922465620372820e-05 -3.013865145634430291e+02 9.967363626033822754e-01 2.798119994319587384e-02 1.053010184043012224e-03 3.854614923641009328e-01 9.990848455420910934e-01 1.492767130688018862e-01
2.281687220351779049e-05 -3.013857408213033295e+02 9.993993579799680393e-01 2.839645534253125783e-02 2.682356240610174903e-03 3.849449903616637969e-01 9.993426286245008505e-01 1.439706962129797541e-01
2.289583144149426007e-05 -3.013822862316507099e+02 9.967583986164241239e-01 2.807893114378770538e-02 2.584823995792257228e-03 3.848952588925881324e-01 9.998594548175538943e-01 1.450738445992979797e-01
2.290517048934360874e-05 -3.013818784218830160e+02 9.967718959318163652e-01 2.787827209273959980e-02 2.835977367563037241e-03 3.869614298251408679e-01 9.993592369948657295e-01 1.480131290992914295e-01
2.291275821359545502e-05 -3.013815472098646637e+02 9.966027645102120136e-01 2.842379203139320035e-02 9.952634112810312874e-04 3.848831269205238437e-01 9.993979999613450405e-01 1.462171147131010041e-01
2.295662079121115289e-05 -3.013796347099818718e+02 9.985658520745059885e-01 2.792273746010478369e-02 2.082553009358228610e-03 3.863151911841667396e-01 9.989486692512947741e-01 1.451528846960190300e-01
2.296531917960535789e-05 -3.013792558763130955e+02 9.933586536232539288e-01 2.821712831961019352e-02 5.825760788799590022e-04 3.866527737008410015e-01 9.990293980019818720e-01 1.460121309458389527e-01
2.296588787979189658e-05 -3.013792311131848010e+02 9.915870930213966927e-01 2.819536724857149221e-02 6.983934507851776927e-04 3.878648149349297469e-01 9.994490826220673307e-01 1.462051415170185498e-01
2.297117636231895871e-05 -3.013790008641413465e+02 9.967334807319767620e-01 2.801631174990720785e-02 3.492158971238429940e-03 3.863267256919775128e-01 9.994447450635235430e-01 1.471085843199214094e-01
2.298567175528822682e-05 -3.013783700378752428e+02 9.953538296008509478e-01 2.803980891354278249e-02 5.140263698343917366e-04 3.884869331556234373e-01 9.989384346719275554e-01 1.463467655832582925e-01
2.305759063977768354e-05 -3.013752460653660137e+02 9.924381464066434066e-01 2.818907018927237218e-02 5.646217686390865836e-04 3.865154256539811706e-01 9.992724802873951262e-01 1.459975376461810082e-01
2.306228609479001661e-05 -3.013750424457832651e+02 9.959617436990624295e-01 2.750397921355947350e-02 1.348383642676578929e-03 3.878163581964570450e-01 9.994837685026087826e-01 1.473742941558885411e-01
2.309947994494655822e-05 -3.013734309884497975e+02 9.957879509312012045e-01 2.766053238659468491e-02 9.033861763987175190e-04 3.884572026272919976e-01 9.995796618773792330e-01 1.497921526914038903e-01
2.309971082989244523e-05 -3.013734209932554222e+02 9.974997770905750238e-01 2.851728492223591996e-02 2.004624177860953385e-03 3.857560867076983424e-01 9.994098979595227306e-01 1.436791160998255601e-01
2.312741330801917794e-05 -3.013722224552992088e+02 9.993580686284204706e-01 2.800117976759339614e-02 3.729204276545065779e-03 3.845975819745418023e-01 9.999973970278157598e-01 1.443994558843469944e-01
2.312768345991510126e-05 -3.013722107743423066e+02 9.999685691638438012e-01 2.770108667569681077e-02 3.285113458867411611e-03 3.881358582430656234e-01 9.998933499233233491e-01 1.463493106933230481e-01
2.319059795691764684e-05 -3.013694941564639862e+02 9.942561933759749282e-01 2.772061367751991329e-02 1.937172428914464518e-03 3.868292813554152776e-01 9.999375422284147996e-01 1.505339890135433678e-01
2.320089463869474182e-05 -3.013690502525768693e+02 9.968186491383270731e-01 2.770271298718653824e-02 1.393469008746226444e-03 3.888136205613359486e-01 9.995789792699067977e-01 1.467223741930913650e-01
2.320547381861440180e-05 -3.013688529012181334e+02 9.952144178364591420e-01 2.844724131338116288e-02 5.097738410157635815e-04 3.872663946325708983e-01 9.989561714589119124e-01 1.448163832079038260e-01
2.321910701299800364e-05 -3.013682655746540036e+02 9.980454951895966209e-01 2.822468466949498364e-02 4.604027997945502396e-03 3.856699646812263294e-01 9.998683411182497371e-01 1.445367460617221766e-01
2.325305900676565926e-05 -3.013668043989561056e+02 9.978500533056519073e-01 2.807852968099986204e-02 1.755357304236000683e-03 3.876795308128230810e-01 9.990806476152970239e-01 1.445945762778301780e-01
2.326455126283660726e-05 -3.013663102954869828e+02 9.996638221688259884e-01 2.793400491507332453e-02 1.101295870942580173e-04 3.893204077810540342e-01 9.989597201088399325e-01 1.477799680545324179e-01
2.327280260072176385e-05 -3.013659556840926257e+02 9.965767231720058517e-01 2.808993489575163996e-02 4.189523610899647827e-04 3.881092508820415676e-01 9.991809434389241629e-01 1.435303718037777843e-01
2.333272552125037019e-05 -3.013633841885656466e+02 9.985523902999831058e-01 2.819041812717777706e-02 2.204763545712961573e-03 3.863775514678813860e-01 9.987404945517572852e-01 1.453863819570984373e-01
2.333928332306207148e-05 -3.013631031720841520e+02 9.994289696560753056e-01 2.788956902596849072e-02 9.743545065191658869e-04 3.890043634004994866e-01 9.990503874542631113e-01 1.452246769461589815e-01
2.335955589219543551e-05 -3.013622349462032730e+02 9.963783011357757458e-01 2.770816514422260943e-02 2.109537684604556509e-03 3.861225403405790235e-01 9.994055964148589322e-01 1.499840743227891515e-01
2.336693521332884656e-05 -3.013619190944874617e+02 9.958971894653553258e-01 2.792650970006040068e-02 9.453778680993933257e-04 3.883959264695596159e-01 9.990788363985587672e-01 1.465421051169215338e-01
2.341657556168781547e-05 -3.013597969635842446e+02 9.953542955373826384e-01 2.794804140498647477e-02 1.765611758004837981e-03 3.865331848724126163e-01 9.999709791521188551e-01 1.505460043336775688e-01
2.344393528222659401e-05 -3.013586292544340495e+02 9.969931820004596101e-01 2.795404983674924793e-02 1.297180686406716830e-03 3.844600748936783940e-01 9.998569641268462149e-01 1.492957212949067580e-01
2.346568514973162035e-05 -3.013577019449029422e+02 9.981443231254628623e-01 2.846997444833694602e-02 3.268357179737080200e-03 3.858450199299098271e-01 9.997225811896680581e-01 1.460369371972938535e-01
2.347028680225386231e-05 -3.013575058627789076e+02 9.927122857908287079e-01 2.782281192662235461e-02 2.468307072933903588e-03 3.869145387022403515e-01 9.999462040940343410e-01 1.477856247646050225e-01
2.353647075699509186e-05 -3.013546899272874384e+02 9.998718749459130084e-01 2.768233687021942960e-02 6.496309129220841734e-04 3.878428063214202637e-01 9.983119673883005252e-01 1.495069231761469997e-01
2.354433018281757022e-05 -3.013543560576106870e+02 9.939333749041484589e-01 2.795537845530117124e-02 1.297401966133510760e-03 3.863376350101507262e-01 9.995778638581026554e-01 1.497602421215215862e-01
2.355389253684457904e-05 -3.013539499975257741e+02 9.990679291071729029e-01 2.825058877755804582e-02 1.713586414203846151e-03 3.863521497096069068e-01 9.987201203942916994e-01 1.443937920777094985e-01
2.358640268272518494e-05 -3.013525707040409429e+02 9.986169356452524459e-01 2.777717102506165395e-02 1.736561306778275056e-03 3.868482643933678911e-01 9.985469765233819794e-01 1.481990178566589822e-01
2.360167479082100187e-05 -3.013519234172919710e+02 9.939432875494823572e-01 2.799541725817219356e-02 3.724577163792895228e-04 3.875851944619971845e-01 9.994679025206824052e-01 1.445278622186882966e-01
2.361113659432235824e-05 -3.013515226022017259e+02 9.970995719287609749e-01 2.806383683392982969e-02 1.237541779037347424e-03 3.867081838707475128e-01 9.985801296719719611e-01 1.474161417931107720e-01
2.364346967880177872e-05 -3.013501541392274135e+02 9.916867007039787962e-01 2.800041124349385638e-02 1.366041326844390441e-03 3.863273597756695099e-01 9.998814428913695984e-01 1.462953725255725923e-01
2.365845061683196778e-05 -3.013495207214533593e+02 9.921248692860813456e-01 2.760377687098273039e-02 5.578600051390717601e-04 3.878120868991762893e-01 9.999352411644615302e-01 1.471767240905114960e-01
2.372327310894978546e-05 -3.013467845384923862e+02 9.980836406499511426e-01 2.835582325471526499e-02 3.298547971695302977e-03 3.843893639020912190e-01 9.999228292030966081e-01 1.478412327593931208e-01
2.374118217265650891e-05 -3.013460299079188189e+02 9.941204065546481727e-01 2.831886040610036639e-02 6.182228179451541850e-04 3.862468116914323790e-01 9.995412638453278209e-01 1.486199302528257993e-01
2.374887126139045381e-05 -3.013457060890032722e+02 9.978250041811794757e-01 2.804197734338624570e-02 1.488979670864155544e-04 3.869379795389745746e-01 9.980818450503002870e-01 1.474753489280374308e-01
2.379367144050970577e-05 -3.013438214530610821e+02 9.997493445469008977e-01 2.758618212432895761e-02 6.678867170035876011e-04 3.875822648018021344e-01 9.982250243175671001e-01 1.492690311065766329e-01
2.379731024942180145e-05 -3.013436685329577358e+02 9.963315477914267415e-01 2.839658579365669441e-02 4.363665321620094351e-04 3.875703538594202913e-01 9.991842382385895949e-01 1.431608266072559865e-01
2.380975848499405589e-05 -3.013431455754983972e+02 9.914335384046418786e-01 2.859414940845650399e-02 8.939564847752850228e-04 3.862988707595474414e-01 9.999933391535591465e-01 1.444747013566359817e-01
2.383754760015910490e-05 -3.013419791247334274e+02 9.983251057562309017e-01 2.781509455723674834e-02 1.120461180611066580e-05 3.849200589070510548e-01 9.999285661061718677e-01 1.466375785578068192e-01
2.384161879698049795e-05 -3.013418083500685611e+02 9.929574215239908019e-01 2.753298514968821262e-02 5.757606699068398837e-04 3.884128589023609357e-01 9.998657472322773909e-01 1.495390340618281411e-01
2.390937688512345257e-05 -3.013389703722357353e+02 9.992616786640002857e-01 2.823442646800262273e-02 4.671816727259189145e-05 3.892421736355324846e-01 9.992694254276947019e-01 1.429832390613278159e-01
2.393245508345457696e-05 -3.013380056014829620e+02 9.939985383435993027e-01 2.784586175861243629e-02 7.549460842174303844e-04 3.867094353847184141e-01 9.991425372219653323e-01 1.486224796215110944e-01
2.394591562737958911e-05 -3.013374433206835192e+02 9.987657740496611591e-01 2.765211795849915194e-02 9.015773276434037049e-04 3.883784083533785014e-01 9.997708915905307858e-01 1.440225719594057929e-01
2.395322939485495457e-05 -3.013371379387177740e+02 9.982566893531827912e-01 2.842156558717675446e-02 1.488403697117045635e-03 3.881253499307862342e-01 9.998267005456629164e-01 1.452004452573141813e-01
2.399323820002345918e-05 -3.013354690435327257e+02 9.998814475952425562e-01 2.708007946568605565e-02 8.000943626972283713e-04 3.867423294121794530e-01 9.996534551881074426e-01 1.518875523784435078e-01
2.400723466385924244e-05 -3.013348858632681413e+02 9.945919649150853914e-01 2.847233758590336436e-02 8.738151876679076981e-04 3.868945276689141899e-01 9.995463923814571494e-01 1.469265335141407003e-01
2.401093230699520106e-05 -3.013347318530933876e+02 9.958037940006984057e-01 2.792803578005538176e-02 9.092924525436878744e-04 3.862814823516786955e-01 9.989602330291688093e-01 1.489119093527042081e-01
2.404731784243327965e-05 -3.013332176264090094e+02 9.953657778662516886e-01 2.861947515027530101e-02 3.665562082195237409e-04 3.868767421570815657e-01 9.996200430884610855e-01 1.465653558456641858e-01
2.405218692285774587e-05 -3.013330151677573099e+02 9.914956100356610014e-01 2.827637387991758719e-02 1.587247562470444316e-04 3.881313658011323886e-01 9.996492676877536399e-01 1.445355354380717106e-01
2.407637849019403503e-05 -3.013320098783136700e+02 9.985394036326928902e-01 2.807011775418884192e-02 4.733653660438201516e-04 3.867185914321699114e-01 9.981207768105835321e-01 1.465736201221664592e-01
2.409428072504572806e-05 -3.013312665944986861e+02 9.938617767464712482e-01 2.735378295029452719e-02 2.001850624093568388e-04 3.886402626789047798e-01 9.998834028151364350e-01 1.494977118814631023e-01
2.411887911570634348e-05 -3.013302461928956291e+02 9.929960606628055464e-01 2.800111268599442954e-02 1.637665391750457548e-03 3.865185561308577822e-01 9.995757447326544254e-01 1.467020496276065511e-01
2.412114010704189602e-05 -3.013301524536569787e+02 9.989654436197766829e-01 2.783608578756294888e-02 4.916361228794053750e-04 3.874793409606000494e-01 9.994000751359535251e-01 1.511213296223354041e-01
2.413861171266012807e-05 -3.013294283883345202e+02 9.987819299809561624e-01 2.786278941888171642e-02 3.947169007750932213e-04 3.892215309361153341e-01 9.994933345145179393e-01 1.437271103048318177e-01
2.414474433254449790e-05 -3.013291743620853254e+02 9.970928914465171378e-01 2.809674545271256818e-02 1.659552502218358816e-03 3.871041501166219145e-01 9.989572609466489395e-01 1.452822705106467105e-01
2.415327044035733777e-05 -3.013288212996275206e+02 9.958363951368314204e-01 2.758051514551776093e-02 8.422388351965286180e-06 3.892246302336927477e-01 9.993585447590681570e-01 1.488820973109711288e-01
2.419328738787220102e-05 -3.013271658784992724e+02 9.981808257074784585e-01 2.853492852477080774e-02 1.201416047005506981e-03 3.865351131785657590e-01 9.992343242446657392e-01 1.431629977878854099e-01
2.420094771125326009e-05 -3.013268492985004627e+02 9.987111935899471993e-01 2.770098752362445266e-02 6.055413954071562580e-04 3.865353395164896066e-01 9.985599275335973468e-01 1.499414229432919354e-01
2.421359258478213066e-05 -3.013263269399801061e+02 9.935766914300685482e-01 2.776169056718944331e-02 1.370949763704913107e-03 3.881391831414436888e-01 9.998950479247928902e-01 1.464143836620737382e-01
2.422498530875595552e-05 -3.013258565411913992e+02 9.998519822581536376e-01 2.816619088380921745e-02 3.870166514146613709e-05 3.867051660368150956e-01 9.987409312721298171e-01 1.432574817083427654e-01
2.422503956457154828e-05 -3.013258543015303985e+02 9.966614053037500254e-01 2.830452036875374597e-02 1.378084181642781451e-03 3.857079453876892661e-01 9.990804762166145547e-01 1.470154334623083037e-01
2.427039779740714599e-05 -3.013239836824153031e+02 9.996577217013927763e-01 2.806558839636855499e-02 1.097986530088367095e-03 3.867327671525246369e-01 9.989540532848009136e-01 1.495030535423519658e-01
2.428706159732062090e-05 -3.013232973285254843e+02 9.982058357693911477e-01 2.791981384744455022e-02 2.132754318849190266e-03 3.882321741010606453e-01 9.995860390159838627e-01 1.453824321727765490e-01
2.430883047249214444e-05 -3.013224014142537044e+02 9.988337387684628199e-01 2.781590766701986725e-02 2.706760818800801362e-03 3.852676031424007164e-01 9.997219596828050836e-01 1.455092736665207498e-01
2.432302829236043245e-05 -3.013218175245718271e+02 9.976870124520956784e-01 2.805723558690471561e-02 1.373875058584511904e-03 3.854806643810732569e-01 9.994305873109166072e-01 1.450175078702780340e-01
2.434185245089345959e-05 -3.013210439005873695e+02 9.944922902133932485e-01 2.827978914321289255e-02 1.116519909306798973e-04 3.880929898658280197e-01 9.990168624715102252e-01 1.460643442384716439e-01
2.437531861256543131e-05 -3.013196700044351246e+02 9.980608151074051859e-01 2.853912036524004769e-02 2.343101557503225654e-03 3.849463534530296327e-01 9.996312452665819803e-01 1.446575968452303296e-01
2.441031498331843158e-05 -3.013182353043328021e+02 9.968757830215790872e-01 2.787824549338849267e-02 1.169350322275347458e-04 3.872725488355570622e-01 9.983165742304067614e-01 1.475291461240378910e-01
2.441047017444594158e-05 -3.013182289467485475e+02 9.955809440887056772e-01 2.858639805015190244e-02 7.835922421157167457e-04 3.879766660529250233e-01 9.999276349080479243e-01 1.432145043050502553e-01
2.443942426805681780e-05 -3.013170435154459028e+02 9.961817443844185327e-01 2.756857366652379696e-02 2.284653083343199734e-03 3.871922180044444772e-01 9.996804633085161207e-01 1.492223998610101854e-01
2.444101700113422636e-05 -3.013169783469230083e+02 9.952725042127412713e-01 2.874992262493263756e-02 3.575935162225558211e-04 3.864194652920792117e-01 9.999388885070736865e-01 1.425242611013223804e-01
2.446771990492102017e-05 -3.013158863986074607e+02 9.998180646113626890e-01 2.816622063840185791e-02 3.430428542225358052e-04 3.849209821497819872e-01 9.998941643926967382e-01 1.438581062606587579e-01
2.450250333114468079e-05 -3.013144658034059375e+02 9.997823088481426757e-01 2.802971858144450920e-02 4.404818355449762520e-04 3.892226159640174710e-01 9.995305597174417578e-01 1.429497784483600986e-01
